UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_rollmean_5,Air temperature [K]_rollstd_5,Air temperature [K]_rollvar_5,Air temperature [K]_rollmean_10,Air temperature [K]_rollstd_10,Air temperature [K]_rollvar_10,Process temperature [K]_rollmean_5,Process temperature [K]_rollstd_5,Process temperature [K]_rollvar_5,Process temperature [K]_rollmean_10,Process temperature [K]_rollstd_10,Process temperature [K]_rollvar_10,Rotational speed [rpm]_rollmean_5,Rotational speed [rpm]_rollstd_5,Rotational speed [rpm]_rollvar_5,Rotational speed [rpm]_rollmean_10,Rotational speed [rpm]_rollstd_10,Rotational speed [rpm]_rollvar_10,Torque [Nm]_rollmean_5,Torque [Nm]_rollstd_5,Torque [Nm]_rollvar_5,Torque [Nm]_rollmean_10,Torque [Nm]_rollstd_10,Torque [Nm]_rollvar_10,Tool wear [min]_rollmean_5,Tool wear [min]_rollstd_5,Tool wear [min]_rollvar_5,Tool wear [min]_rollmean_10,Tool wear [min]_rollstd_10,Tool wear [min]_rollvar_10,Air temperature [K]_rollmin_5,Air temperature [K]_rollmax_5,Air temperature [K]_rollmin_10,Air temperature [K]_rollmax_10,Process temperature [K]_rollmin_5,Process temperature [K]_rollmax_5,Process temperature [K]_rollmin_10,Process temperature [K]_rollmax_10,Rotational speed [rpm]_rollmin_5,Rotational speed [rpm]_rollmax_5,Rotational speed [rpm]_rollmin_10,Rotational speed [rpm]_rollmax_10,Torque [Nm]_rollmin_5,Torque [Nm]_rollmax_5,Torque [Nm]_rollmin_10,Torque [Nm]_rollmax_10,Tool wear [min]_rollmin_5,Tool wear [min]_rollmax_5,Tool wear [min]_rollmin_10,Tool wear [min]_rollmax_10
4447,L51626,L,302.5,310.3,1584,35.5,158,0,0,0,0,0,0,302.48,0.044721359799159005,0.002000000022285835,302.46,0.05163977793887257,0.0026666666655760698,310.24,0.05477225580466363,0.003000000005931509,310.21999999999997,0.06324555322879799,0.0040000000032167195,1698.4,313.8746565111609,98517.29999999922,1565.5,259.1885842822188,67178.72222222085,34.72,14.905267525274455,222.16700000000128,40.74999999999999,13.454305382788567,181.0183333333334,154.0,3.1622776601675184,9.999999999994555,148.7,6.447221623819722,41.56666666664861,302.4,302.5,302.4,302.5,310.2,310.3,310.1,310.3,1405.0,2224.0,1329.0,2224.0,16.0,57.4,16.0,57.4,150.0,158.0,139.0,158.0
4448,M19307,M,302.5,310.3,1488,41.8,160,0,0,0,0,0,0,302.48,0.044721359799159005,0.002000000022285835,302.46999999999997,0.04830458914279587,0.002333333332254312,310.26,0.05477225580541345,0.003000000006013647,310.23,0.06749485579515395,0.004555555558808627,1683.4,323.604388103745,104719.79999999922,1556.5,260.26663678278265,67738.72222222091,36.12,15.239652227003129,232.2470000000014,41.809999999999995,13.02915107663495,169.75877777777765,156.0,3.1622776601675184,9.999999999994555,150.8,6.356099432827368,40.39999999998839,302.4,302.5,302.4,302.5,310.2,310.3,310.1,310.3,1405.0,2224.0,1329.0,2224.0,16.0,57.4,16.0,57.4,152.0,160.0,141.0,160.0
4449,L51628,L,302.4,310.3,1374,51.2,163,1,0,1,0,0,0,302.46,0.0547722559524763,0.0030000000221235756,302.46999999999997,0.04830458914279587,0.002333333332254312,310.26000000000005,0.05477225580541345,0.003000000006013647,310.25,0.05270462770102418,0.002777777781103565,1677.2,330.4953857469106,109227.19999999923,1552.1,263.2233736666316,69286.54444444315,34.88,13.18965503718734,173.96700000000135,41.699999999999996,12.935051432273296,167.31555555555545,158.2,3.492849839313819,12.199999999994573,153.0,6.394442031083248,40.888888888884054,302.4,302.5,302.4,302.5,310.2,310.3,310.2,310.3,1374.0,2224.0,1329.0,2224.0,16.0,51.2,16.0,57.4,154.0,163.0,143.0,163.0
4450,M19309,M,302.4,310.3,1378,54.3,165,1,0,1,0,0,0,302.46000000000004,0.0547722559524763,0.0030000000221235756,302.46999999999997,0.04830458914279587,0.002333333332254312,310.28000000000003,0.044721359618154786,0.0020000000060963257,310.26,0.05163977798197838,0.0026666666700280186,1508.0,145.16886718576828,21073.99999999923,1550.7,264.2049078524698,69804.23333333206,42.54,10.285572419656685,105.79300000000228,41.55,12.760899480661834,162.84055555555548,160.4,3.6469165057613506,13.29999999999458,155.2,6.356099432828439,40.40000000000201,302.4,302.5,302.4,302.5,310.2,310.3,310.2,310.3,1374.0,1716.0,1329.0,2224.0,29.9,54.3,16.0,57.4,156.0,165.0,146.0,165.0
4451,L51630,L,302.5,310.3,1551,37.3,168,0,0,0,0,0,0,302.46000000000004,0.0547722559524763,0.0030000000221235756,302.46999999999997,0.04830458914279587,0.002333333332254312,310.3,0.0,0.0,310.26000000000005,0.05163977798197838,0.0026666666700280186,1475.0,96.74192472759279,9358.999999999229,1561.2,261.6557534879216,68463.73333333198,44.019999999999996,8.365225639515199,69.97700000000248,40.88,12.793817951564648,163.68177777777785,162.8,3.9623225512311024,15.699999999994553,157.4,6.619835513230753,43.82222222223107,302.4,302.5,302.4,302.5,310.3,310.3,310.2,310.3,1374.0,1584.0,1329.0,2224.0,35.5,54.3,16.0,57.4,158.0,168.0,148.0,168.0
4452,L51631,L,302.5,310.3,1549,40.9,170,0,0,0,0,0,0,302.46000000000004,0.0547722559524763,0.0030000000221235756,302.46999999999997,0.04830458914279587,0.002333333332254312,310.3,0.0,0.0,310.27,0.04830458918912568,0.0023333333367301975,1468.0,87.72969850625972,7696.499999999229,1583.2,248.90105129012983,61951.733333331846,45.1,7.266704892865996,52.80500000000261,39.91,12.334454903958182,152.13877777777805,165.2,3.9623225512311024,15.699999999994553,159.6,6.8019605016996625,46.266666666682326,302.4,302.5,302.4,302.5,310.3,310.3,310.2,310.3,1374.0,1551.0,1374.0,2224.0,37.3,54.3,16.0,57.4,160.0,170.0,150.0,170.0
4453,M19312,M,302.5,310.3,1447,39.2,172,0,0,0,0,0,0,302.46000000000004,0.0547722559524763,0.0030000000221235756,302.46999999999997,0.04830458914279587,0.002333333332254312,310.3,0.0,0.0,310.28000000000003,0.04216370217628075,0.0017777777812101024,1459.8,87.30807522789189,7622.699999999229,1571.6,252.6223356008788,63818.04444444304,44.58,7.64506376690231,58.44700000000254,40.35,12.209763852480256,149.0783333333335,167.6,3.6469165057613506,13.29999999999458,161.8,6.908931417618486,47.73333333335579,302.4,302.5,302.4,302.5,310.3,310.3,310.2,310.3,1374.0,1551.0,1374.0,2224.0,37.3,54.3,16.0,57.4,163.0,172.0,152.0,172.0
4454,L51633,L,302.4,310.2,1400,53.7,175,0,0,0,0,0,0,302.46,0.0547722559524763,0.0030000000221235756,302.46,0.05163977793887257,0.0026666666655760698,310.28,0.044721359618154786,0.0020000000060963257,310.27,0.04830458918911471,0.002333333336729138,1465.0,81.50153372789515,6642.49999999923,1571.1,252.9933903396572,64005.65555555415,45.08,8.244513327055914,67.9720000000026,39.980000000000004,11.680258749036541,136.42844444444466,170.0,3.8078865529312433,14.499999999994587,164.1,7.109461614248578,50.54444444447399,302.4,302.5,302.4,302.5,310.2,310.3,310.2,310.3,1378.0,1551.0,1374.0,2224.0,37.3,54.3,16.0,54.3,165.0,175.0,154.0,175.0
4455,L51634,L,302.4,310.1,1401,48.8,177,0,0,0,0,0,0,302.46000000000004,0.0547722559524763,0.0030000000221235756,302.46,0.05163977793887257,0.0026666666655760698,310.24,0.08944271913313821,0.008000000005929448,310.26,0.0699205899020243,0.004888888892247062,1469.6,75.81424668226433,5747.799999999228,1488.8,111.04233426940881,12330.399999999123,43.980000000000004,6.976173736368847,48.667000000002474,43.260000000000005,8.320149571305095,69.22488888888836,172.4,3.6469165057613506,13.29999999999458,166.4,7.198765326238862,51.8222222222589,302.4,302.5,302.4,302.5,310.1,310.3,310.1,310.3,1400.0,1551.0,1374.0,1716.0,37.3,53.7,29.9,54.3,168.0,177.0,156.0,177.0
4456,H33869,H,302.4,310.1,1597,28.9,179,0,0,0,0,0,0,302.44,0.05477225595100001,0.003000000021961856,302.45,0.05270462765901638,0.002777777776675554,310.2,0.10000000002883004,0.01000000000576601,310.25000000000006,0.08498365857941657,0.007222222225542844,1478.8,89.683889300137,8043.199999999228,1476.9,87.96773398366824,7738.322222221421,42.3,9.53073974044,90.83500000000231,43.160000000000004,8.502574773430533,72.29377777777728,174.6,3.6469165057613506,13.29999999999458,168.7,7.180993431741215,51.566666666710475,302.4,302.5,302.4,302.5,310.1,310.3,310.1,310.3,1400.0,1597.0,1374.0,1597.0,28.9,53.7,28.9,54.3,170.0,179.0,158.0,179.0
4457,L51636,L,302.3,310.1,1487,46.0,184,0,0,0,0,0,0,302.4,0.0707106782716674,0.005000000021639256,302.42999999999995,0.06749485576272121,0.00455555555443054,310.16,0.08944271913133013,0.008000000005606009,310.23,0.09486832982215669,0.009000000003245506,1466.4,81.46041983687063,6635.799999999226,1467.2,79.81617769739094,6370.622222221487,43.32000000000001,9.615976289488364,92.46700000000241,44.21,8.089835872528175,65.4454444444437,177.4,4.505552130426922,20.299999999994576,171.3,7.572611467947922,57.34444444449639,302.3,302.5,302.3,302.5,310.1,310.3,310.1,310.3,1400.0,1597.0,1374.0,1597.0,28.9,53.7,28.9,54.3,172.0,184.0,160.0,184.0
4458,M19317,M,302.5,310.3,1710,27.3,186,0,0,0,0,0,0,302.4,0.0707106782716674,0.005000000021639256,302.42999999999995,0.06749485576272121,0.00455555555443054,310.15999999999997,0.08944271913133013,0.008000000005606009,310.23,0.09486832982215669,0.009000000003245506,1519.0,133.8600014940954,17918.499999999225,1489.4,111.01871714064556,12325.15555555467,40.94,12.054169403156825,145.30300000000216,42.760000000000005,9.707522856012217,94.23599999999959,180.2,4.658325879540265,21.69999999999459,173.9,7.723700897601853,59.65555555561568,302.3,302.5,302.3,302.5,310.1,310.3,310.1,310.3,1400.0,1710.0,1374.0,1710.0,27.3,53.7,27.3,54.3,175.0,186.0,163.0,186.0
4459,L51638,L,302.6,310.4,1478,47.7,189,0,0,0,0,0,0,302.44,0.1140175426062176,0.013000000021960648,302.44999999999993,0.08498365855339891,0.007222222221120693,310.2,0.14142135625767055,0.020000000005758974,310.24,0.10749676999257998,0.011555555558837643,1534.6,120.39227549971478,14494.299999999224,1499.8,103.63268467685461,10739.733333332377,39.74,10.68751608185934,114.22300000000202,42.410000000000004,9.428496993453157,88.89655555555522,183.0,4.949747468305288,24.499999999994607,176.5,8.017342313874718,64.27777777784601,302.3,302.6,302.3,302.6,310.1,310.4,310.1,310.4,1401.0,1710.0,1378.0,1710.0,27.3,48.8,27.3,54.3,177.0,189.0,165.0,189.0
4460,L51639,L,302.6,310.4,1743,26.3,191,0,0,0,0,0,0,302.48,0.1303840481894921,0.017000000022279794,302.47,0.0948683297993745,0.008999999998922889,310.26,0.1516575089007759,0.023000000005988917,310.25,0.11785113021183818,0.013888888892207638,1603.0,122.6437931572537,15041.499999999229,1536.3,119.09198125818045,14182.899999998805,35.24,10.655890389826721,113.54800000000148,39.61,9.659934437320661,93.31433333333365,185.8,4.658325879540265,21.69999999999459,179.1,8.08908729915864,65.43333333340962,302.3,302.6,302.3,302.6,310.1,310.4,310.1,310.4,1478.0,1743.0,1400.0,1743.0,26.3,47.7,26.3,53.7,179.0,191.0,168.0,191.0
4461,L51640,L,302.6,310.5,1596,32.8,193,0,0,0,0,0,0,302.52000000000004,0.1303840481907128,0.01700000002259812,302.48,0.10327955589371157,0.010666666665602292,310.34000000000003,0.151657508901801,0.02300000000629985,310.27,0.1418136492531883,0.02011111111450631,1602.8,122.65683837438183,15044.69999999923,1540.8,120.5504043958326,14532.399999998775,36.019999999999996,10.209162551355599,104.22700000000157,39.160000000000004,9.881767723101659,97.64933333333374,188.6,3.6469165057613497,13.299999999994572,181.6,8.140434058866315,66.26666666675072,302.3,302.6,302.3,302.6,310.1,310.5,310.1,310.5,1478.0,1743.0,1400.0,1743.0,26.3,47.7,26.3,53.7,184.0,193.0,170.0,193.0
4462,L51641,L,302.7,310.5,1642,30.8,195,0,0,0,0,0,0,302.6,0.0707106782829776,0.005000000023238759,302.5,0.12472191288828777,0.015555555554513644,310.41999999999996,0.08366600269294408,0.007000000006615727,310.29,0.15951314819761625,0.02544444444791468,1633.8,104.28422699526153,10875.199999999233,1550.1,124.76684922953446,15566.766666665382,32.980000000000004,8.636376555014332,74.58700000000121,38.15,10.195342073711927,103.94500000000063,190.8,3.492849839313818,12.199999999994565,184.1,8.020113604077817,64.32222222231407,302.5,302.7,302.3,302.7,310.3,310.5,310.1,310.5,1478.0,1743.0,1400.0,1743.0,26.3,47.7,26.3,53.7,186.0,195.0,172.0,195.0
4463,L51642,L,302.7,310.5,1263,67.8,197,1,0,1,0,1,0,302.64,0.05477225596560141,0.0030000000235613595,302.52000000000004,0.1398411797523759,0.019555555554536305,310.46,0.05477225581237064,0.0030000000067757697,310.31,0.1728840330754533,0.02988888889243443,1544.4,183.86489605141935,33806.29999999924,1531.7,152.21041722270508,23168.01111110995,41.08,16.959274748644237,287.61700000000207,41.01,13.871349369593908,192.4143333333333,193.0,3.1622776601675175,9.999999999994548,186.6,7.720103626253964,59.60000000009961,302.6,302.7,302.3,302.7,310.4,310.5,310.1,310.5,1263.0,1743.0,1263.0,1743.0,26.3,67.8,26.3,67.8,189.0,197.0,175.0,197.0
4464,L51643,L,302.8,310.6,2016,19.9,199,0,0,0,0,0,0,302.68,0.0836660027961591,0.007000000023886902,302.56,0.15776212754624136,0.02488888888791653,310.5,0.0707106781677081,0.005000000006937191,310.35,0.1900292375262525,0.03611111111480889,1652.0,271.72320475071547,73833.49999999924,1593.3,207.57009525565786,43085.344444442875,35.519999999999996,18.712749664333177,350.1670000000014,37.629999999999995,14.537617869972165,211.34233333333404,195.0,3.1622776601675175,9.999999999994548,189.0,7.438637868147667,55.333333333440464,302.6,302.8,302.3,302.8,310.4,310.6,310.1,310.6,1263.0,2016.0,1263.0,2016.0,19.9,67.8,19.9,67.8,191.0,199.0,177.0,199.0
4465,L51644,L,302.8,310.6,1671,30.5,201,0,0,0,0,0,0,302.72,0.08366600279809881,0.007000000024211478,302.6,0.16329931618270374,0.02666666666573865,310.54,0.05477225581527653,0.0030000000070940936,310.4,0.18257418584569857,0.03333333333721968,1637.6,267.5711120431338,71594.29999999925,1620.3,197.07192708359733,38837.3444444427,36.36,18.284775087487443,334.33300000000145,35.8,14.12114254112137,199.40666666666775,197.0,3.1622776601675175,9.999999999994548,191.4,6.995236474448026,48.93333333344805,302.6,302.8,302.3,302.8,310.5,310.6,310.1,310.6,1263.0,2016.0,1263.0,2016.0,19.9,67.8,19.9,67.8,193.0,201.0,179.0,201.0
4466,L51645,L,302.8,310.6,1404,43.2,203,0,0,0,0,0,0,302.76,0.054772255974496774,0.0030000000245357975,302.64000000000004,0.1577621275465144,0.024888888888002676,310.56000000000006,0.054772255816003,0.0030000000071736745,310.45,0.1581138830213052,0.02500000000407498,1599.2,288.02899159633085,82960.69999999924,1601.0,208.71405212767525,43561.55555555394,38.44,18.36989384835965,337.4530000000017,37.230000000000004,14.068724178119378,197.92900000000077,199.0,3.1622776601675175,9.999999999994548,193.8,6.3560994328378975,40.40000000012225,302.7,302.8,302.3,302.8,310.5,310.6,310.1,310.6,1263.0,2016.0,1263.0,2016.0,19.9,67.8,19.9,67.8,195.0,203.0,184.0,203.0
4467,L51646,L,302.8,310.6,1470,41.1,205,0,0,0,0,0,0,302.78,0.044721359826128466,0.002000000024698057,302.69,0.11005049345768408,0.012111111110279769,310.58000000000004,0.04472135963109569,0.0020000000072537953,310.5,0.10540925535915695,0.011111111115371957,1564.8,291.88473752493337,85196.69999999924,1599.3,209.8121117147926,44021.12222222061,40.5,17.869667036629473,319.3250000000019,36.739999999999995,13.81232943584989,190.78044444444535,201.0,3.1622776601675175,9.999999999994548,195.9,6.226288353971047,38.766666666795494,302.7,302.8,302.5,302.8,310.5,310.6,310.3,310.6,1263.0,2016.0,1263.0,2016.0,19.9,67.8,19.9,67.8,197.0,205.0,186.0,205.0
4468,L51647,L,302.8,310.6,1617,37.9,207,0,0,0,0,0,0,302.8,0.0,0.0,302.72,0.09189365834293378,0.008444444443647843,310.6,0.0,0.0,310.53,0.08232726026141315,0.006777777782150459,1635.6,238.4141354869699,56841.299999999246,1590.0,206.39336767982803,42598.22222222068,34.519999999999996,9.48641133411372,89.99200000000124,37.8,13.408206442324815,179.78000000000068,203.0,3.1622776601675175,9.999999999994548,198.0,6.055300708206166,36.666666666802094,302.8,302.8,302.6,302.8,310.6,310.6,310.4,310.6,1404.0,2016.0,1263.0,2016.0,19.9,43.2,19.9,67.8,199.0,207.0,189.0,207.0
4469,L51648,L,302.7,310.5,1725,29.0,209,0,0,0,0,0,0,302.78,0.044721359826099864,0.0020000000246954987,302.73,0.08232726023009618,0.0067777777769939766,310.58000000000004,0.04472135963109569,0.0020000000072537953,310.54,0.06992058990954049,0.004888888893298136,1577.4,135.7545579345284,18429.29999999923,1614.7,206.28031090403405,42551.566666664956,36.339999999999996,6.327163661547047,40.03300000000144,35.93,13.176076806090691,173.60900000000106,205.0,3.1622776601675175,9.999999999994548,200.0,6.05530070820669,36.66666666680843,302.7,302.8,302.6,302.8,310.5,310.6,310.4,310.6,1404.0,1725.0,1263.0,2016.0,29.0,43.2,19.9,67.8,201.0,209.0,191.0,209.0
4470,L51649,L,302.7,310.5,1446,40.9,211,1,1,0,0,0,0,302.76,0.05477225597442996,0.0030000000245284783,302.73999999999995,0.06992058987249727,0.004888888888117969,310.56000000000006,0.054772255816003,0.0030000000071736745,310.55,0.052704627711640535,0.0027777777822226273,1532.4,134.25460885943258,18024.299999999235,1585.0,207.13441690521918,42904.66666666515,38.42,5.59437217210311,31.297000000001677,37.39,12.793787554903387,163.68100000000078,207.0,3.1622776601675175,9.999999999994548,202.0,6.055300708207213,36.66666666681478,302.7,302.8,302.6,302.8,310.5,310.6,310.5,310.6,1404.0,1725.0,1263.0,2016.0,29.0,43.2,19.9,67.8,203.0,211.0,193.0,211.0
4471,L51650,L,302.7,310.6,1564,34.3,0,0,0,0,0,0,0,302.74,0.05477225597289659,0.003000000024360506,302.75,0.05270462766228777,0.0027777777770203894,310.56000000000006,0.054772255816003,0.0030000000071736745,310.56000000000006,0.05163977799282527,0.002666666671148281,1564.4,113.45615893374512,12872.299999999232,1581.8,207.192771216669,42928.84444444295,36.64,5.086059378340117,25.868000000001455,37.540000000000006,12.742684175635867,162.37600000000074,166.4,93.04729979961802,8657.799999999996,182.7,64.40160453487749,4147.566666666753,302.7,302.8,302.7,302.8,310.5,310.6,310.5,310.6,1446.0,1725.0,1263.0,2016.0,29.0,41.1,19.9,67.8,0.0,211.0,0.0,211.0
4472,L51651,L,302.8,310.6,1670,29.1,2,0,0,0,0,0,0,302.74,0.05477225597289659,0.003000000024360506,302.76000000000005,0.05163977794222304,0.0026666666659221055,310.56000000000006,0.054772255816003,0.0030000000071736745,310.57000000000005,0.048304589200733924,0.00233333333785166,1604.4,106.9219341388811,11432.299999999226,1584.6,208.28303392792392,43381.822222220704,34.239999999999995,5.282802286665774,27.908000000001135,37.37,12.853451762939907,165.211222222223,125.8,113.93726343914004,12981.699999999997,163.4,85.70258650317012,7344.933333333359,302.7,302.8,302.7,302.8,310.5,310.6,310.5,310.6,1446.0,1725.0,1263.0,2016.0,29.0,40.9,19.9,67.8,0.0,211.0,0.0,211.0
4473,L51652,L,302.7,310.6,1501,48.7,4,0,0,0,0,0,0,302.72,0.04472135982048258,0.002000000024193074,302.76,0.05163977794222304,0.0026666666659221055,310.56000000000006,0.054772255816003,0.0030000000071736745,310.58000000000004,0.042163702189592235,0.001777777782332625,1581.2,115.72683353483421,13392.699999999228,1608.4,178.9892610062232,32037.15555555389,36.4,8.426149773176444,71.00000000000145,35.46,8.516676451396927,72.53377777777895,85.2,113.93726343914004,12981.699999999997,144.1,98.12627918486785,9628.76666666663,302.7,302.8,302.7,302.8,310.5,310.6,310.5,310.6,1446.0,1725.0,1404.0,2016.0,29.0,48.7,19.9,48.7,0.0,211.0,0.0,211.0
4474,L51653,L,302.7,310.5,1551,35.9,6,0,0,0,0,0,0,302.71999999999997,0.04472135982048258,0.002000000024193074,302.75,0.05270462766228777,0.0027777777770203894,310.56000000000006,0.054772255816003,0.0030000000071736745,310.57000000000005,0.048304589200733924,0.0023333333378516606,1546.4,83.2904556356803,6937.29999999923,1561.9,107.4289946377956,11540.988888887514,37.78,7.4156591075912885,54.99200000000163,37.06,6.542884175448484,42.809333333334195,44.6,93.04729979961802,8657.799999999996,124.8,104.87643523054439,10999.066666666571,302.7,302.8,302.7,302.8,310.5,310.6,310.5,310.6,1446.0,1670.0,1404.0,1725.0,29.1,48.7,29.0,48.7,0.0,211.0,0.0,211.0
4475,L51654,L,302.7,310.5,1563,35.0,8,0,0,0,0,0,0,302.71999999999997,0.04472135982048258,0.002000000024193074,302.74,0.05163977794197142,0.0026666666658961185,310.56000000000006,0.054772255816003,0.0030000000071736745,310.56000000000006,0.05163977799282527,0.0026666666711482813,1569.8,61.657927308653726,3801.6999999992267,1551.1,100.44395894670612,10088.988888887583,36.6,7.262919523167079,52.7500000000015,37.510000000000005,6.186625359057563,38.27433333333411,4.0,3.1622776601675167,9.999999999994543,105.5,107.03192670102307,11455.833333333176,302.7,302.8,302.7,302.8,310.5,310.6,310.5,310.6,1501.0,1670.0,1404.0,1725.0,29.1,48.7,29.0,48.7,0.0,8.0,0.0,211.0
4476,L51655,L,302.7,310.5,1351,41.8,10,1,0,1,0,0,0,302.71999999999997,0.04472135982048258,0.002000000024193074,302.73,0.048304589145848474,0.0023333333325492225,310.54,0.05477225581527653,0.0030000000070940936,310.55,0.052704627711640535,0.0027777777822226278,1527.2,116.16023415954028,13493.19999999923,1545.8,110.01090855001027,12102.399999998723,38.1,7.441438033068721,55.37500000000167,37.37,6.0580616628680755,36.70011111111191,6.0,3.1622776601675167,9.999999999994543,86.2,104.8764352305438,10999.06666666645,302.7,302.8,302.7,302.8,310.5,310.6,310.5,310.6,1351.0,1670.0,1351.0,1725.0,29.1,48.7,29.0,48.7,2.0,10.0,0.0,211.0
4477,L51656,L,302.6,310.4,1415,52.1,12,0,0,0,0,0,0,302.68,0.04472135981673932,0.002000000023858266,302.71,0.05676462121260546,0.003222222221410578,310.5,0.0707106781677081,0.005000000006937191,310.53000000000003,0.06749485580343899,0.0045555555599270225,1476.2,91.05602670883039,8291.199999999233,1540.3,115.4614413752193,13331.3444444432,42.7,7.594405835876974,57.67500000000224,38.47,7.610380337991623,57.91788888888949,8.0,3.1622776601675167,9.999999999994543,66.9,98.1262791848666,9628.766666666386,302.6,302.7,302.6,302.8,310.4,310.6,310.4,310.6,1351.0,1563.0,1351.0,1725.0,35.0,52.1,29.0,52.1,4.0,12.0,0.0,211.0
4478,L51657,L,302.6,310.3,1647,34.2,14,0,0,0,0,0,0,302.65999999999997,0.05477225596677933,0.0030000000236903935,302.68999999999994,0.056764621212373474,0.0032222222213842406,310.44,0.0894427191374129,0.008000000006694128,310.5,0.09428090418079645,0.00888888889314852,1505.4,119.85324359398551,14364.799999999228,1543.3,118.03676451757103,13932.677777776516,39.8,7.498333148107109,56.22500000000188,38.1,7.73017176753248,59.75555555555622,10.0,3.1622776601675167,9.999999999994543,47.6,85.70258650316799,7344.933333332991,302.6,302.7,302.6,302.8,310.3,310.5,310.3,310.6,1351.0,1647.0,1351.0,1725.0,34.2,52.1,29.0,52.1,6.0,14.0,0.0,211.0
4479,L51658,L,302.5,310.2,1477,41.6,16,0,0,0,0,0,0,302.62,0.08366600279298965,0.007000000023356552,302.66999999999996,0.08232726022960693,0.0067777777769134195,310.38,0.13038404812881413,0.01700000000645692,310.47,0.13374935100044646,0.017888888893040633,1490.6,117.3575732537071,13772.799999999228,1518.5,100.34634467128224,10069.388888887774,40.94,7.183870822892211,51.60800000000201,39.36,7.081776299457362,50.151555555556,12.0,3.1622776601675167,9.999999999994543,28.3,64.40160453487368,4147.566666666263,302.5,302.7,302.5,302.8,310.2,310.5,310.2,310.6,1351.0,1647.0,1351.0,1670.0,34.2,52.1,29.1,52.1,8.0,16.0,0.0,211.0
